3|19|18.09|18.25|17.11|17.51|16.49|12.17|11.47|9.44|8.52|8.43|7.43|5.42|4.36|4.12
3|20|18.10|18.26|17.11|17.52|16.49|12.17|11.47|9.43|8.51|8.42|7.42|5.41|4.35|4.10
3|21|18.11|18.26|17.12|17.53|16.50|12.16|11.46|9.43|8.50|8.42|7.41|5.39|4.33|4.08
3|22|18.12|18.27|17.13|17.54|16.50|12.16|11.46|9.42|8.49|8.41|7.40|5.38|4.31|4.06
3|23|18.12|18.28|17.14|17.54|16.51|12.16|11.46|9.41|8.48|8.40|7.39|5.37|4.30|4.05
3|24|18.13|18.29|17.14|17.55|16.52|12.15|11.45|9.41|8.48|8.39|7.37|5.35|4.28|4.03
3|25|18.14|18.30|17.15|17.56|16.52|12.15|11.45|9.40|8.47|8.38|7.36|5.34|4.26|4.02
3|26|18.14|18.31|17.16|17.56|16.52|12.14|11.44|9.40|8.46|8.38|7.35|5.33|4.25|4.00
3|27|19.15|19.32|18.16|18.57|17.52|13.14|12.44|9.40|8.46|8.37|8.34|6.32|5.24|4.59
3|28|19.16|19.32|18.17|18.58|17.53|13.14|12.44|9.38|8.45|8.36|8.34|6.31|5.23|4.58
3|29|19.16|19.33|18.17|18.58|17.53|13.13|12.43|9.38|8.44|8.35|8.32|6.29|5.21|4.56
3|30|19.17|19.33|18.18|18.59|17.54|13.13|12.43|9.37|8.43|8.35|8.31|6.28|5.19|4.55
3|31|19.17|19.34|18.19|18.59|17.54|13.13|12.43|9.37|8.43|8.35|8.31|6.27|5.18|4.53
4|1|19.18|19.34|18.19|19.00|17.54|13.13|12.43|10.36|9.41|9.33|8.29|6.25|5.16|4.51
4|2|19.19|19.35|18.20|19.01|17.55|13.13|12.43|10.35|9.40|9.32|8.28|6.24|5.15|4.49
4|3|19.19|19.36|18.21|19.01|17.55|13.12|12.42|10.35|9.40|9.32|8.28|6.23|5.14|4.48
4|4|19.20|19.37|18.22|19.02|17.56|13.11|12.41|10.34|9.39|9.30|8.26|6.22|5.12|4.47
4|5|19.20|19.37|18.22|19.02|17.56|13.11|12.41|10.33|9.38|9.30|8.25|6.20|5.10|4.45
4|6|19.21|19.38|18.23|19.03|17.57|13.11|12.41|10.33|9.37|9.29|8.24|6.19|5.09|4.44
4|7|19.22|19.38|18.23|19.04|17.57|13.10|12.40|10.33|9.37|9.29|8.24|6.18|5.08|4.42
4|8|19.23|19.39|18.24|19.05|17.58|13.10|12.40|10.32|9.36|9.28|8.23|6.17|5.07|4.41
4|9|19.23|19.40|18.25|19.05|17.58|13.10|12.40|10.32|9.35|9.27|8.22|6.16|5.06|4.40
4|10|19.24|19.41|18.25|19.06|17.58|13.10|12.40|10.31|9.35|9.26|8.22|6.14|5.04|4.38
4|11|19.25|19.42|18.26|19.07|17.59|13.09|12.39|10.30|9.34|9.25|8.20|6.13|5.02|4.37
4|12|19.25|19.43|18.27|19.07|17.59|13.09|12.39|10.29|9.33|9.24|8.19|6.12|5.01|4.35
4|13|19.26|19.43|18.27|19.08|18.00|13.09|12.39|10.28|9.32|9.23|8.18|6.10|4.59|4.33
4|14|19.26|19.44|18.28|19.08|18.00|13.08|12.38|10.28|9.32|9.23|8.17|6.09|4.58|4.32
4|15|19.27|19.45|18.29|19.09|18.00|13.08|12.38|10.28|9.31|9.22|8.17|6.08|4.57|4.31
4|16|19.28|19.45|18.29|19.10|18.01|13.08|12.38|10.27|9.30|9.22|8.16|6.07|4.55|4.30
4|17|19.28|19.46|18.30|19.10|18.01|13.08|12.38|10.27|9.30|9.21|8.15|6.06|4.54|4.28
4|18|19.29|19.47|18.31|19.11|18.02|13.07|12.37|10.26|9.29|9.20|8.14|6.05|4.53|4.27
4|19|19.30|19.47|18.31|19.12|18.02|13.07|12.37|10.25|9.28|9.19|8.13|6.03|4.51|4.25
4|20|19.30|19.48|18.32|19.12|18.02|13.07|12.37|10.25|9.28|9.19|8.13|6.02|4.49|4.24
4|21|19.31|19.49|18.32|19.13|18.03|13.07|12.37|10.24|9.27|9.18|8.12|6.01|4.48|4.23
4|22|19.32|19.50|18.33|19.14|18.04|13.06|12.36|10.24|9.26|9.18|8.10|6.00|4.47|4.21
